ОЭС;Дата;Час;Объем полного планового потребления, МВт*ч;Объем планового производства, МВт*ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт*ч;Индекс равновесных цен на продажу электроэнергии, руб.МВт*ч;Максимальный индекс равновесной цены, руб.МВт*ч;Минимальный индекс равновесной цены, руб.МВт*ч;
ОЭС Центра;21.01.2024;15;36310.80;35470.23;1876.80;1798.53;2180.09;1617.55;
ОЭС Центра;21.01.2024;16;36830.96;36254.97;1975.86;1860.63;2369.05;1529.89;
ОЭС Центра;21.01.2024;17;37527.46;36517.27;2083.16;1940.52;2525.96;1511.88;
ОЭС Центра;21.01.2024;18;37600.73;36484.13;2102.76;1954.74;2551.20;1469.46;
ОЭС Центра;21.01.2024;19;37197.77;35338.42;1951.68;1857.54;2366.62;1522.75;
ОЭС Центра;21.01.2024;20;36614.48;35122.18;1890.22;1812.66;2166.62;1624.20;
ОЭС Центра;21.01.2024;21;35842.97;34422.98;1770.55;1694.02;2027.12;1493.44;
ОЭС Центра;21.01.2024;22;34593.23;33287.88;1532.44;1482.28;1752.34;1341.37;
ОЭС Центра;21.01.2024;23;34126.66;32306.11;1450.71;1405.43;1643.35;1299.07;
ОЭС Центра;20.01.2024;0;33291.86;31946.48;1468.06;1421.55;1655.59;1236.94;
ОЭС Центра;20.01.2024;1;32377.49;31725.08;1303.13;1262.94;1460.13;1099.66;
ОЭС Центра;20.01.2024;2;31748.95;31246.01;1239.81;1202.09;1382.94;1027.92;
ОЭС Центра;20.01.2024;3;31509.80;31113.77;1242.97;1205.49;1383.96;1030.85;
ОЭС Центра;20.01.2024;4;31529.24;31203.47;1272.14;1233.72;1417.03;1053.32;
ОЭС Центра;20.01.2024;5;32026.54;32018.47;1320.29;1281.68;1470.81;1092.12;
ОЭС Центра;20.01.2024;6;31892.25;32079.94;1440.34;1399.25;1612.99;1208.47;
ОЭС Центра;20.01.2024;7;32940.19;33274.94;1606.69;1558.45;1811.41;1325.35;
ОЭС Центра;20.01.2024;8;34376.18;34506.51;1900.98;1843.45;2164.73;1595.96;
ОЭС Центра;20.01.2024;9;35620.48;35139.85;2015.44;1954.73;2200.24;1751.46;
ОЭС Центра;20.01.2024;10;36484.87;35467.97;2115.85;2058.84;2290.10;1904.38;
ОЭС Центра;20.01.2024;11;36765.19;35395.99;2142.22;2081.45;2330.85;1925.90;
ОЭС Центра;20.01.2024;12;36682.01;35392.66;2142.32;2076.57;2407.88;1926.80;
ОЭС Центра;20.01.2024;13;36628.32;35566.60;2140.47;2073.20;2403.63;1929.67;
ОЭС Центра;20.01.2024;14;36500.31;36067.60;2076.91;2018.73;2260.41;1886.78;
ОЭС Центра;20.01.2024;15;36470.89;36371.10;2057.64;2003.76;2237.64;1875.36;
ОЭС Центра;20.01.2024;16;36876.48;36446.58;2133.69;2056.90;2390.90;1915.78;
ОЭС Центра;20.01.2024;17;37392.82;36949.21;2173.20;2082.66;2514.01;1888.78;
ОЭС Центра;20.01.2024;18;37243.77;37090.10;2168.64;2070.22;2500.90;1817.55;
ОЭС Центра;20.01.2024;19;36678.44;36041.59;2090.69;2016.85;2312.95;1872.69;
ОЭС Центра;20.01.2024;20;36060.74;35147.28;1996.82;1933.61;2192.95;1809.19;
ОЭС Центра;20.01.2024;21;35406.94;34733.35;1906.69;1844.96;2182.58;1693.19;
ОЭС Центра;20.01.2024;22;34314.66;34085.12;1621.22;1568.27;1859.71;1415.92;
ОЭС Центра;20.01.2024;23;33918.71;33208.47;1501.47;1454.00;1705.27;1292.88;
ОЭС Центра;19.01.2024;0;33114.48;31862.72;1264.19;1226.26;1404.40;1058.05;
ОЭС Центра;19.01.2024;1;32227.09;31201.49;1184.23;1148.43;1307.61;988.27;
ОЭС Центра;19.01.2024;2;31662.97;30720.77;1145.10;1110.32;1257.09;950.23;
ОЭС Центра;19.01.2024;3;31493.17;30697.63;1140.60;1106.28;1250.14;952.99;
ОЭС Центра;19.01.2024;4;31615.76;31089.47;1185.54;1150.97;1298.45;961.97;
ОЭС Центра;19.01.2024;5;32437.60;32395.97;1311.77;1275.96;1437.71;1086.02;
ОЭС Центра;19.01.2024;6;33145.78;33662.40;1483.74;1443.99;1641.11;1276.88;
ОЭС Центра;19.01.2024;7;35145.60;35199.52;1873.15;1817.54;2103.33;1663.78;
ОЭС Центра;19.01.2024;8;36911.48;36250.37;2058.09;1994.07;2307.60;1836.68;
ОЭС Центра;19.01.2024;9;38014.62;37242.66;2139.97;2069.02;2346.93;1915.39;
ОЭС Центра;19.01.2024;10;38433.12;37436.36;2167.91;2089.72;2472.83;1936.29;
ОЭС Центра;19.01.2024;11;38351.04;36933.00;2171.14;2106.84;2342.48;1962.50;
ОЭС Центра;19.01.2024;12;38058.54;36668.57;2166.56;2095.51;2439.37;1943.76;
ОЭС Центра;19.01.2024;13;38108.13;36776.46;2178.05;2106.49;2452.67;1954.79;
ОЭС Центра;19.01.2024;14;37995.49;36596.41;2179.18;2109.46;2448.09;1961.48;
ОЭС Центра;19.01.2024;15;37845.80;37275.38;2092.79;2047.92;2228.44;1921.88;
ОЭС Центра;19.01.2024;16;37988.27;37502.97;2117.59;2063.83;2221.95;1929.39;
ОЭС Центра;19.01.2024;17;38196.36;37596.37;2145.69;2080.91;2278.41;1950.65;
ОЭС Центра;19.01.2024;18;37973.40;37093.98;2145.97;2078.71;2309.52;1941.82;
ОЭС Центра;19.01.2024;19;37449.20;36118.78;2132.17;2070.11;2280.42;1927.69;
ОЭС Центра;19.01.2024;20;36738.08;35819.95;2019.64;1966.58;2157.91;1833.71;
ОЭС Центра;19.01.2024;21;35937.25;35127.71;1901.23;1841.74;2160.14;1722.60;
ОЭС Центра;19.01.2024;22;34660.91;34609.27;1675.53;1624.24;1895.12;1459.81;
ОЭС Центра;19.01.2024;23;34079.28;33363.82;1480.12;1437.47;1657.05;1248.68;
ОЭС Центра;18.01.2024;0;33481.69;32684.32;1398.38;1358.33;1580.83;1149.63;
ОЭС Центра;18.01.2024;1;32606.07;31875.61;1229.53;1193.62;1379.82;1013.64;
ОЭС Центра;18.01.2024;2;32040.14;31356.81;1190.12;1155.13;1326.20;974.95;
ОЭС Центра;18.01.2024;3;31912.39;31337.81;1181.84;1147.20;1314.29;975.25;
ОЭС Центра;18.01.2024;4;32090.95;31731.52;1223.16;1188.03;1350.26;1004.58;
ОЭС Центра;18.01.2024;5;32993.35;32784.94;1375.33;1337.50;1515.98;1179.51;
ОЭС Центра;18.01.2024;6;33721.96;34065.23;1521.75;1480.02;1690.52;1291.12;
ОЭС Центра;18.01.2024;7;35737.95;35237.85;1831.86;1774.12;2064.88;1590.46;
ОЭС Центра;18.01.2024;8;37590.00;36297.54;2019.25;1957.73;2196.17;1770.35;
ОЭС Центра;18.01.2024;9;38709.22;36871.78;1938.36;1869.65;2216.33;1734.40;
ОЭС Центра;18.01.2024;10;39048.61;37472.23;2143.85;2047.32;2505.72;1800.33;
ОЭС Центра;18.01.2024;11;38970.00;36519.09;2132.64;2051.42;2449.30;1856.74;
ОЭС Центра;18.01.2024;12;38682.89;36460.22;2109.99;2032.23;2414.27;1842.72;
ОЭС Центра;18.01.2024;13;38753.94;36446.21;2115.08;2040.04;2410.54;1849.36;
ОЭС Центра;18.01.2024;14;38664.80;36437.81;2113.27;2038.52;2405.63;1847.49;
ОЭС Центра;18.01.2024;15;38553.80;37322.71;2128.19;2034.69;2446.84;1772.31;
ОЭС Центра;18.01.2024;16;38763.61;38100.05;2159.57;2040.99;2510.46;1579.14;
ОЭС Центра;18.01.2024;17;38996.60;38302.58;2168.27;2051.69;2504.27;1611.99;
ОЭС Центра;18.01.2024;18;38735.63;37997.64;2154.41;2028.88;2500.31;1486.74;
ОЭС Центра;18.01.2024;19;38181.87;36299.44;2043.45;1977.30;2224.49;1798.73;
ОЭС Центра;18.01.2024;20;37400.18;35776.41;1908.61;1845.12;2163.93;1679.84;
ОЭС Центра;18.01.2024;21;36543.85;35186.63;1801.22;1741.44;2055.26;1589.13;
ОЭС Центра;18.01.2024;22;35154.66;33952.91;1536.17;1490.36;1738.85;1353.32;
ОЭС Центра;18.01.2024;23;34523.99;32898.57;1344.43;1303.50;1508.28;1193.75;
ОЭС Центра;17.01.2024;0;32991.90;32088.33;1252.53;1215.01;1414.11;1090.99;
ОЭС Центра;17.01.2024;1;32109.09;31353.46;1169.86;1134.41;1313.90;982.68;
ОЭС Центра;17.01.2024;2;31554.56;30968.75;1122.47;1088.58;1253.02;930.42;
ОЭС Центра;17.01.2024;3;31397.80;30949.94;1123.00;1089.48;1253.22;936.19;
ОЭС Центра;17.01.2024;4;31595.41;31340.96;1193.38;1158.39;1330.37;1002.87;
ОЭС Центра;17.01.2024;5;32533.10;32457.42;1328.92;1291.90;1484.38;1111.35;
ОЭС Центра;17.01.2024;6;33284.13;33819.95;1544.22;1501.91;1739.52;1297.08;
ОЭС Центра;17.01.2024;7;35345.57;35192.19;1868.66;1810.91;2139.19;1628.87;
ОЭС Центра;17.01.2024;8;37227.94;36599.95;2075.85;2012.14;2257.15;1830.53;
ОЭС Центра;17.01.2024;9;38289.95;37323.62;2029.02;1958.42;2372.59;1809.37;
ОЭС Центра;17.01.2024;10;38773.86;38216.75;2161.86;2077.15;2559.50;1873.22;
ОЭС Центра;17.01.2024;11;38721.46;37647.53;2175.17;2098.60;2547.61;1900.55;
ОЭС Центра;17.01.2024;12;38435.21;37421.14;2170.69;2094.97;2539.23;1899.32;
ОЭС Центра;17.01.2024;13;38443.47;37433.50;2170.72;2095.51;2536.94;1900.79;
ОЭС Центра;17.01.2024;14;38337.99;37449.93;2156.46;2093.22;2322.77;1903.56;
ОЭС Центра;17.01.2024;15;38252.17;37713.33;2123.85;2071.60;2266.22;1884.94;
ОЭС Центра;17.01.2024;16;38596.58;38580.98;2176.96;2083.33;2574.94;1771.18;
ОЭС Центра;17.01.2024;17;38866.69;37889.07;2106.59;2014.34;2642.12;1616.87;
ОЭС Центра;17.01.2024;18;38673.18;37748.01;2081.03;1994.42;2570.47;1628.95;
ОЭС Центра;17.01.2024;19;38115.84;36424.91;2040.65;1969.37;2370.36;1834.50;
ОЭС Центра;17.01.2024;20;37382.23;36552.41;2068.10;1998.06;2400.46;1832.07;
ОЭС Центра;17.01.2024;21;36477.53;35779.12;1901.16;1839.59;2205.42;1691.39;
ОЭС Центра;17.01.2024;22;35119.24;35004.30;1678.19;1626.64;1936.77;1451.03;
ОЭС Центра;17.01.2024;23;34443.36;33976.22;1487.96;1445.13;1700.33;1277.62;
ОЭС Центра;16.01.2024;0;33458.29;32095.97;1285.36;1244.38;1454.72;1109.00;
ОЭС Центра;16.01.2024;1;32581.94;31305.18;1214.75;1175.42;1367.16;1028.93;
ОЭС Центра;16.01.2024;2;31946.95;30639.59;1188.15;1149.18;1330.38;996.44;
ОЭС Центра;16.01.2024;3;31781.51;30530.09;1152.21;1114.08;1287.64;959.34;
ОЭС Центра;16.01.2024;4;31855.96;30935.35;1201.00;1162.43;1340.23;998.42;
ОЭС Центра;16.01.2024;5;32759.91;32169.53;1324.03;1283.83;1479.24;1110.20;
ОЭС Центра;16.01.2024;6;33356.58;33323.08;1535.29;1489.85;1731.27;1300.28;
ОЭС Центра;16.01.2024;7;35249.65;34590.77;1725.36;1668.83;1974.18;1453.95;
ОЭС Центра;16.01.2024;8;37026.21;35744.61;1993.75;1930.51;2184.03;1701.23;
ОЭС Центра;16.01.2024;9;38025.89;36699.18;2024.59;1958.98;2213.73;1763.00;
ОЭС Центра;16.01.2024;10;38512.52;36849.92;2057.21;1985.68;2286.06;1798.66;
ОЭС Центра;16.01.2024;11;38462.12;36077.74;2072.02;2013.37;2230.65;1826.91;
ОЭС Центра;16.01.2024;12;38195.19;36058.69;2085.82;2011.80;2428.53;1827.60;
ОЭС Центра;16.01.2024;13;38289.32;36099.74;2112.52;2036.79;2460.33;1839.74;
ОЭС Центра;16.01.2024;14;38200.13;36091.75;2079.94;2022.98;2227.52;1833.35;
ОЭС Центра;16.01.2024;15;38149.84;36841.04;2052.26;1989.88;2206.46;1812.21;
ОЭС Центра;16.01.2024;16;38425.90;37207.11;2095.31;2010.57;2465.00;1781.42;
ОЭС Центра;16.01.2024;17;38747.85;37382.97;2125.31;2030.12;2520.94;1672.98;
ОЭС Центра;16.01.2024;18;38554.13;37311.95;2089.14;1989.13;2497.82;1438.79;
ОЭС Центра;16.01.2024;19;37993.88;36055.78;2051.67;1978.30;2383.74;1777.88;
ОЭС Центра;16.01.2024;20;37252.41;35694.35;1935.40;1869.70;2170.72;1664.52;
ОЭС Центра;16.01.2024;21;36331.82;35357.35;1827.91;1766.14;2119.56;1565.96;
ОЭС Центра;16.01.2024;22;34945.88;33943.45;1612.76;1560.85;1857.97;1361.15;
ОЭС Центра;16.01.2024;23;34332.96;33169.60;1474.90;1428.72;1684.78;1260.68;
ОЭС Центра;15.01.2024;0;33579.47;32059.14;1257.36;1218.07;1411.71;1068.85;
ОЭС Центра;15.01.2024;1;32719.71;31178.65;1193.40;1154.91;1331.94;1006.42;
ОЭС Центра;15.01.2024;2;32169.47;31047.63;1138.34;1102.47;1264.12;970.48;
ОЭС Центра;15.01.2024;3;31988.70;30974.50;1132.48;1097.03;1255.25;951.81;
ОЭС Центра;15.01.2024;4;32122.39;31163.12;1196.11;1159.09;1325.56;995.28;
ОЭС Центра;15.01.2024;5;32957.72;32602.53;1339.19;1299.68;1506.94;1124.51;
ОЭС Центра;15.01.2024;6;33545.85;33868.51;1568.72;1516.72;1781.71;1306.63;
ОЭС Центра;15.01.2024;7;35524.93;34894.49;1794.61;1732.95;2072.95;1482.39;
ОЭС Центра;15.01.2024;8;37221.29;35802.03;2054.54;1968.94;2401.85;1664.35;
ОЭС Центра;15.01.2024;9;38308.78;37033.73;2128.67;2023.20;2542.39;1726.25;
ОЭС Центра;15.01.2024;10;38780.07;37436.37;2158.97;2042.01;2633.64;1704.04;
ОЭС Центра;15.01.2024;11;38715.91;36526.71;2178.94;2078.17;2569.45;1792.66;
ОЭС Центра;15.01.2024;12;38443.13;36347.13;2175.28;2075.65;2556.74;1787.76;
ОЭС Центра;15.01.2024;13;38491.71;36628.85;2183.62;2082.71;2562.11;1800.00;
ОЭС Центра;15.01.2024;14;38364.53;36464.37;2180.17;2079.34;2556.37;1798.84;
ОЭС Центра;15.01.2024;15;38247.42;36967.22;2114.38;2021.99;2366.78;1752.48;
ОЭС Центра;15.01.2024;16;38443.57;37464.37;2164.73;2054.78;2546.41;1739.49;
ОЭС Центра;15.01.2024;17;38614.11;37610.48;2171.74;2060.21;2594.25;1741.10;
ОЭС Центра;15.01.2024;18;38383.64;37291.94;2164.76;2054.31;2584.31;1738.62;
ОЭС Центра;15.01.2024;19;37791.35;35891.28;2115.85;2039.85;2478.33;1820.54;
ОЭС Центра;15.01.2024;20;37022.17;35324.68;1983.63;1915.13;2313.00;1696.41;
ОЭС Центра;15.01.2024;21;36208.40;34917.48;1815.29;1753.91;2114.99;1558.69;
ОЭС Центра;15.01.2024;22;34876.82;33569.15;1615.49;1563.32;1870.32;1362.33;
ОЭС Центра;15.01.2024;23;34328.08;33020.00;1466.08;1420.77;1683.95;1256.62;
ОЭС Центра;14.01.2024;0;34530.49;33079.21;1539.56;1491.60;1819.17;1323.59;
ОЭС Центра;14.01.2024;1;33663.90;32693.69;1402.56;1359.33;1741.51;1192.63;
ОЭС Центра;14.01.2024;2;33012.10;32382.43;1271.13;1232.01;1703.95;1078.22;
ОЭС Центра;14.01.2024;3;32756.39;32246.60;1257.19;1219.54;1505.39;1049.15;
ОЭС Центра;14.01.2024;4;32726.19;32504.76;1275.54;1237.88;1507.45;1062.57;
ОЭС Центра;14.01.2024;5;33129.79;32561.81;1355.01;1313.98;1729.35;1137.03;
ОЭС Центра;14.01.2024;6;32811.60;32796.06;1394.73;1354.13;1715.80;1168.42;
ОЭС Центра;14.01.2024;7;33667.88;34004.11;1516.51;1472.33;1785.16;1265.43;
ОЭС Центра;14.01.2024;8;34881.26;35500.85;1608.29;1558.60;1833.34;1333.80;
ОЭС Центра;14.01.2024;9;36094.28;35755.83;1773.19;1714.10;2010.75;1483.69;
ОЭС Центра;14.01.2024;10;37175.27;36394.29;1901.64;1840.39;2162.54;1600.59;
ОЭС Центра;14.01.2024;11;37631.56;36486.56;1969.17;1895.00;2172.39;1625.63;
ОЭС Центра;14.01.2024;12;37705.25;36491.64;1990.68;1914.87;2192.58;1639.78;
ОЭС Центра;14.01.2024;13;37680.68;36520.94;2007.86;1932.23;2188.48;1650.07;
ОЭС Центра;14.01.2024;14;37605.43;37050.84;1953.96;1865.89;2382.92;1536.63;
ОЭС Центра;14.01.2024;15;37668.28;37505.17;1982.63;1894.64;2401.33;1592.21;
ОЭС Центра;14.01.2024;16;38191.99;37910.41;2083.57;1972.96;2607.66;1277.81;
ОЭС Центра;14.01.2024;17;38751.78;38270.78;2131.85;2013.55;2608.59;1211.90;
ОЭС Центра;14.01.2024;18;38679.69;38005.91;2125.55;2008.01;2611.35;1160.30;
ОЭС Центра;14.01.2024;19;38140.67;37517.14;2034.44;1932.93;2425.18;1550.08;
ОЭС Центра;14.01.2024;20;37484.90;36436.03;1910.93;1846.98;2179.51;1617.93;
ОЭС Центра;14.01.2024;21;36628.52;35910.44;1775.52;1703.26;2038.70;1463.68;
ОЭС Центра;14.01.2024;22;35418.89;34586.86;1573.93;1522.84;1771.10;1330.13;
ОЭС Центра;14.01.2024;23;34936.27;33631.92;1502.91;1458.08;1679.84;1285.23;
ОЭС Центра;13.01.2024;0;34190.18;33238.36;1507.65;1458.80;1707.64;1305.42;
ОЭС Центра;13.01.2024;1;33296.69;33015.31;1319.39;1277.62;1509.26;1129.85;
ОЭС Центра;13.01.2024;2;32673.39;32383.05;1273.40;1236.22;1431.54;1103.51;
ОЭС Центра;13.01.2024;3;32449.76;32176.51;1267.84;1231.09;1388.64;1095.86;
ОЭС Центра;13.01.2024;4;32538.61;32491.71;1308.73;1270.78;1435.39;1123.96;
ОЭС Центра;13.01.2024;5;33059.97;32560.44;1417.44;1375.15;1692.53;1205.81;
ОЭС Центра;13.01.2024;6;32896.68;33072.74;1473.96;1431.40;1721.52;1254.62;
ОЭС Центра;13.01.2024;7;33934.81;34790.50;1541.09;1496.74;1798.93;1303.80;
ОЭС Центра;13.01.2024;8;35322.71;35744.20;1723.76;1671.28;1932.74;1441.37;
ОЭС Центра;13.01.2024;9;36531.29;35774.55;1683.02;1614.41;3149.58;1270.31;
ОЭС Центра;13.01.2024;10;37398.20;35941.19;1748.73;1677.87;2969.67;1300.85;
ОЭС Центра;13.01.2024;11;37688.86;36241.13;1785.02;1712.86;3172.39;1341.81;
ОЭС Центра;13.01.2024;12;37636.87;36588.47;1890.53;1820.31;3064.93;1586.98;
ОЭС Центра;13.01.2024;13;37555.04;36587.67;1911.58;1842.05;2967.41;1607.59;
ОЭС Центра;13.01.2024;14;37418.29;37097.65;1809.74;1743.65;2992.66;1487.43;
ОЭС Центра;13.01.2024;15;37417.79;37415.77;1792.57;1725.93;3137.51;1463.36;
ОЭС Центра;13.01.2024;16;37986.25;37805.69;1833.99;1759.86;3168.21;1483.38;
ОЭС Центра;13.01.2024;17;38592.97;37681.63;2017.12;1903.93;3285.29;1199.62;
ОЭС Центра;13.01.2024;18;38489.92;37545.56;1998.77;1872.93;3161.66;1288.82;
ОЭС Центра;13.01.2024;19;38080.36;36817.78;1776.69;1692.69;3132.66;1284.33;
ОЭС Центра;13.01.2024;20;37515.37;35922.15;1695.29;1613.66;3051.12;1190.18;
ОЭС Центра;13.01.2024;21;36759.64;35617.85;1423.32;1357.92;2863.89;904.91;
ОЭС Центра;13.01.2024;22;35644.31;33970.29;1395.42;1331.34;2425.30;919.13;
ОЭС Центра;13.01.2024;23;35214.35;34319.80;1525.70;1477.54;1830.09;1313.53;
ОЭС Центра;12.01.2024;0;33538.30;32745.03;1158.84;1118.04;1277.75;1007.87;
ОЭС Центра;12.01.2024;1;32863.25;32081.17;1080.09;1041.54;1186.03;922.00;
ОЭС Центра;12.01.2024;2;32313.47;31911.53;1009.52;974.11;1107.27;852.80;
ОЭС Центра;12.01.2024;3;32166.11;32009.34;1026.05;991.13;1123.83;863.17;
ОЭС Центра;12.01.2024;4;32339.33;32294.37;1091.77;1055.92;1195.45;917.64;
ОЭС Центра;12.01.2024;5;33045.97;33174.75;1224.87;1187.02;1344.22;1037.93;
ОЭС Центра;12.01.2024;6;33759.80;34539.81;1455.24;1413.29;1604.07;1234.12;
ОЭС Центра;12.01.2024;7;35786.63;36494.79;1703.28;1650.29;1905.50;1432.74;
ОЭС Центра;12.01.2024;8;37501.09;37475.07;1877.98;1817.28;2107.25;1609.63;
ОЭС Центра;12.01.2024;9;38632.42;38566.67;1929.15;1864.80;2187.54;1669.25;
ОЭС Центра;12.01.2024;10;39133.78;38639.66;1971.70;1904.37;2244.83;1704.98;
ОЭС Центра;12.01.2024;11;39056.96;37955.26;2010.05;1941.81;2269.21;1743.67;
ОЭС Центра;12.01.2024;12;38757.78;37856.35;1972.11;1905.86;2221.90;1710.05;
ОЭС Центра;12.01.2024;13;38793.10;37906.51;1988.25;1921.28;2244.38;1725.11;
ОЭС Центра;12.01.2024;14;38683.57;37892.43;1984.51;1917.83;2238.89;1722.35;
ОЭС Центра;12.01.2024;15;38596.35;38553.76;1918.83;1854.30;2161.66;1684.04;
ОЭС Центра;12.01.2024;16;38833.47;38727.61;1933.40;1869.25;2105.74;1708.21;
ОЭС Центра;12.01.2024;17;39189.22;38754.84;1965.10;1896.45;2219.66;1738.91;
ОЭС Центра;12.01.2024;18;39114.72;38611.60;1958.07;1889.87;2209.43;1734.51;
ОЭС Центра;12.01.2024;19;38698.81;37735.12;1984.34;1916.17;2231.19;1747.56;
ОЭС Центра;12.01.2024;20;38006.59;37719.85;1913.47;1849.99;2147.34;1681.62;
ОЭС Центра;12.01.2024;21;37118.16;36964.45;1797.67;1737.40;2034.70;1573.65;
ОЭС Центра;12.01.2024;22;35728.97;35697.00;1553.49;1504.74;1806.74;1343.17;
ОЭС Центра;12.01.2024;23;34186.48;34140.19;1331.04;1288.51;1763.02;1169.85;
ОЭС Центра;11.01.2024;0;33830.73;32892.58;1217.15;1174.67;1349.15;1039.37;
ОЭС Центра;11.01.2024;1;33169.39;32218.71;1143.95;1102.21;1261.52;962.44;
ОЭС Центра;11.01.2024;2;32595.85;31985.81;1089.25;1050.13;1194.14;911.22;
ОЭС Центра;11.01.2024;3;32357.49;32015.36;1117.80;1078.04;1222.96;930.67;
ОЭС Центра;11.01.2024;4;32449.04;32424.48;1164.40;1124.02;1272.54;970.59;
ОЭС Центра;11.01.2024;5;32974.60;33183.51;1238.70;1198.05;1356.05;1037.74;
ОЭС Центра;11.01.2024;6;33624.47;34710.68;1478.81;1432.15;1631.56;1231.22;
ОЭС Центра;11.01.2024;7;35725.83;36303.03;1843.48;1781.44;2066.45;1522.92;
ОЭС Центра;11.01.2024;8;37546.45;36946.79;1978.97;1911.04;2226.92;1662.09;
ОЭС Центра;11.01.2024;9;38553.37;38132.27;2033.06;1961.80;2253.13;1746.82;
ОЭС Центра;11.01.2024;10;39012.58;38175.29;2073.64;1998.82;2355.65;1792.23;
ОЭС Центра;11.01.2024;11;38983.70;37402.93;2089.45;2013.60;2369.41;1780.52;
ОЭС Центра;11.01.2024;12;38761.00;37326.60;2056.09;1980.35;2329.60;1747.63;
ОЭС Центра;11.01.2024;13;38888.17;37344.92;2065.12;1990.28;2340.49;1756.58;
ОЭС Центра;11.01.2024;14;38878.04;37339.55;2062.18;1986.94;2337.01;1753.22;
ОЭС Центра;11.01.2024;15;38777.37;37938.14;2014.01;1939.29;2283.37;1712.63;
ОЭС Центра;11.01.2024;16;39057.65;38233.86;2021.36;1946.03;2294.41;1720.69;
ОЭС Центра;11.01.2024;17;39343.00;38326.48;2060.56;1968.23;2389.26;1713.76;
ОЭС Центра;11.01.2024;18;39073.31;38099.45;2017.21;1923.73;2355.41;1675.23;
ОЭС Центра;11.01.2024;19;38582.59;37100.29;2002.88;1929.22;2230.37;1709.86;
ОЭС Центра;11.01.2024;20;37866.34;36819.78;1883.58;1816.53;2123.95;1608.28;
ОЭС Центра;11.01.2024;21;37036.29;36202.65;1775.69;1712.34;2016.33;1506.25;
ОЭС Центра;11.01.2024;22;35585.98;34952.65;1529.99;1479.22;1724.75;1314.05;
