ОЭС;Дата;Час;Объем полного планового потребления, МВт*ч;Объем планового производства, МВт*ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт*ч;Индекс равновесных цен на продажу электроэнергии, руб.МВт*ч;Максимальный индекс равновесной цены, руб.МВт*ч;Минимальный индекс равновесной цены, руб.МВт*ч;
ОЭС Центра;26.04.2023;14;28190.44;25289.61;1994.39;1931.15;2287.71;1836.02;
ОЭС Центра;26.04.2023;15;28008.83;25240.62;1961.20;1898.79;2266.95;1803.17;
ОЭС Центра;26.04.2023;16;27686.15;24944.63;1949.03;1887.03;2241.20;1795.98;
ОЭС Центра;26.04.2023;17;27482.52;24866.47;1927.49;1866.78;2229.76;1777.45;
ОЭС Центра;26.04.2023;18;27476.44;25357.37;1893.70;1832.83;2233.38;1742.80;
ОЭС Центра;26.04.2023;19;27677.47;25746.92;1928.84;1865.43;2253.76;1766.39;
ОЭС Центра;26.04.2023;20;28151.66;25763.81;1963.35;1899.37;2231.98;1790.49;
ОЭС Центра;26.04.2023;21;27668.70;25093.09;1968.90;1906.14;2242.11;1791.89;
ОЭС Центра;26.04.2023;22;26194.21;23467.75;1757.92;1702.53;2015.30;1622.41;
ОЭС Центра;26.04.2023;23;25617.12;22838.29;1379.53;1339.31;1596.12;1293.33;
ОЭС Центра;25.04.2023;0;24839.08;22953.90;1236.90;1202.59;1346.54;1075.48;
ОЭС Центра;25.04.2023;1;24158.77;22202.20;1101.80;1070.46;1195.83;947.04;
ОЭС Центра;25.04.2023;2;23792.85;21686.70;1069.95;1038.63;1162.10;892.17;
ОЭС Центра;25.04.2023;3;23641.32;21596.47;1048.96;1017.85;1138.10;838.85;
ОЭС Центра;25.04.2023;4;23761.35;22131.24;1103.79;1071.78;1197.19;996.64;
ОЭС Центра;25.04.2023;5;24034.70;22934.90;1115.99;1084.21;1212.33;1048.02;
ОЭС Центра;25.04.2023;6;24471.58;23189.20;1364.78;1325.28;1492.71;1273.21;
ОЭС Центра;25.04.2023;7;26080.44;23877.42;1671.04;1621.98;1837.51;1550.53;
ОЭС Центра;25.04.2023;8;27619.37;25494.23;1842.05;1787.48;2040.13;1701.88;
ОЭС Центра;25.04.2023;9;28447.20;26251.72;1912.29;1853.71;2119.57;1766.42;
ОЭС Центра;25.04.2023;10;28584.76;26188.38;1915.44;1856.33;2134.43;1768.76;
ОЭС Центра;25.04.2023;11;28393.88;25711.57;1928.70;1870.63;2144.65;1784.80;
ОЭС Центра;25.04.2023;12;28101.13;25314.54;1940.52;1882.96;2153.26;1801.53;
ОЭС Центра;25.04.2023;13;28212.94;25503.93;1955.18;1897.78;2169.93;1817.98;
ОЭС Центра;25.04.2023;14;28136.25;25490.03;1954.50;1896.97;2167.98;1816.86;
ОЭС Центра;25.04.2023;15;28005.06;25344.92;1949.98;1892.10;2163.26;1811.16;
ОЭС Центра;25.04.2023;16;27818.86;25278.65;1926.55;1869.47;2133.57;1788.65;
ОЭС Центра;25.04.2023;17;27755.27;25251.27;1926.09;1869.03;2131.96;1786.94;
ОЭС Центра;25.04.2023;18;27792.38;25910.09;1860.44;1804.09;2061.49;1715.00;
ОЭС Центра;25.04.2023;19;28117.59;26280.28;1935.23;1875.43;2152.93;1779.45;
ОЭС Центра;25.04.2023;20;28501.26;26080.95;1994.72;1934.30;2224.47;1833.82;
ОЭС Центра;25.04.2023;21;27954.41;25297.26;1974.09;1914.94;2189.47;1818.46;
ОЭС Центра;25.04.2023;22;26393.78;23825.27;1714.24;1663.16;1905.05;1586.07;
ОЭС Центра;25.04.2023;23;25837.16;23491.03;1396.25;1356.87;1529.41;1307.89;
ОЭС Центра;24.04.2023;0;24569.09;24017.21;1184.64;1151.46;1285.77;1034.28;
ОЭС Центра;24.04.2023;1;23854.56;23171.53;1096.61;1066.18;1188.15;928.82;
ОЭС Центра;24.04.2023;2;23499.81;22494.08;1052.23;1023.25;1143.11;900.00;
ОЭС Центра;24.04.2023;3;23365.21;22111.28;1032.52;1004.74;1119.75;911.87;
ОЭС Центра;24.04.2023;4;23489.64;22469.03;1095.41;1066.35;1187.55;1029.97;
ОЭС Центра;24.04.2023;5;23966.93;23434.69;1117.09;1087.72;1213.12;1048.43;
ОЭС Центра;24.04.2023;6;24448.77;23941.09;1392.33;1353.94;1521.50;1297.29;
ОЭС Центра;24.04.2023;7;26080.10;24517.44;1696.69;1647.07;1868.86;1565.83;
ОЭС Центра;24.04.2023;8;27785.57;26067.65;1832.37;1776.67;2035.88;1681.11;
ОЭС Центра;24.04.2023;9;28585.62;26722.52;1890.27;1830.30;2105.00;1726.30;
ОЭС Центра;24.04.2023;10;28651.71;26672.67;1888.38;1828.75;2103.50;1696.51;
ОЭС Центра;24.04.2023;11;28451.94;26161.24;1904.54;1846.69;2116.92;1697.54;
ОЭС Центра;24.04.2023;12;28143.69;25723.39;1902.81;1845.57;2110.55;1685.74;
ОЭС Центра;24.04.2023;13;28275.00;25837.99;1930.92;1872.95;2142.67;1715.75;
ОЭС Центра;24.04.2023;14;28189.95;25703.12;1916.79;1858.83;2125.96;1686.31;
ОЭС Центра;24.04.2023;15;28019.42;25457.21;1931.17;1871.81;2144.60;1696.63;
ОЭС Центра;24.04.2023;16;27825.60;25302.93;1900.91;1842.32;2108.50;1670.01;
ОЭС Центра;24.04.2023;17;27698.56;25330.92;1872.07;1815.17;2072.67;1639.67;
ОЭС Центра;24.04.2023;18;27653.15;26053.44;1797.84;1742.13;1991.15;1625.53;
ОЭС Центра;24.04.2023;19;27930.16;26563.66;1899.68;1839.23;2111.57;1732.80;
ОЭС Центра;24.04.2023;20;28435.07;26408.59;1972.71;1910.71;2198.06;1798.14;
ОЭС Центра;24.04.2023;21;27895.31;25509.00;1965.34;1904.07;2187.40;1790.14;
ОЭС Центра;24.04.2023;22;26386.43;23981.80;1678.59;1628.42;1853.90;1541.37;
ОЭС Центра;24.04.2023;23;25788.03;23501.24;1353.61;1315.75;1482.94;1210.10;
ОЭС Центра;23.04.2023;0;25059.23;24192.08;1291.73;1253.54;1402.70;1150.21;
ОЭС Центра;23.04.2023;1;24346.08;23951.99;1131.63;1098.26;1225.47;995.72;
ОЭС Центра;23.04.2023;2;23979.78;23442.69;1091.86;1059.11;1182.05;941.21;
ОЭС Центра;23.04.2023;3;23754.32;23177.26;1052.97;1020.81;1139.90;898.00;
ОЭС Центра;23.04.2023;4;23759.65;23110.76;1043.99;1012.04;1131.87;894.96;
ОЭС Центра;23.04.2023;5;24031.77;23406.21;1058.60;1026.37;1147.04;902.43;
ОЭС Центра;23.04.2023;6;23564.29;23508.78;1073.02;1041.08;1164.75;916.50;
ОЭС Центра;23.04.2023;7;23881.65;24160.74;1102.41;1070.12;1198.09;957.32;
ОЭС Центра;23.04.2023;8;24940.78;24704.09;1384.02;1343.02;1512.91;1205.09;
ОЭС Центра;23.04.2023;9;25741.23;25075.16;1575.62;1528.31;1727.41;1400.33;
ОЭС Центра;23.04.2023;10;26054.10;25080.66;1630.32;1580.86;1788.94;1463.61;
ОЭС Центра;23.04.2023;11;26103.02;25053.66;1624.11;1575.97;1771.43;1473.31;
ОЭС Центра;23.04.2023;12;26244.83;25385.91;1520.85;1475.41;1664.37;1358.29;
ОЭС Центра;23.04.2023;13;26194.87;25362.31;1468.49;1424.41;1605.77;1314.25;
ОЭС Центра;23.04.2023;14;26109.73;25359.41;1464.35;1420.15;1602.11;1311.64;
ОЭС Центра;23.04.2023;15;26065.07;25681.10;1442.69;1399.40;1581.70;1278.78;
ОЭС Центра;23.04.2023;16;26046.75;25966.17;1422.30;1379.63;1559.81;1252.44;
ОЭС Центра;23.04.2023;17;26233.70;26200.41;1473.27;1428.72;1618.86;1287.42;
ОЭС Центра;23.04.2023;18;26496.58;26215.51;1621.12;1571.66;1783.88;1400.09;
ОЭС Центра;23.04.2023;19;27151.31;27112.81;1705.70;1653.66;1876.59;1524.04;
ОЭС Центра;23.04.2023;20;27591.49;27264.06;1737.09;1682.85;1920.27;1578.75;
ОЭС Центра;23.04.2023;21;27045.36;25903.96;1746.54;1692.19;1929.83;1586.97;
ОЭС Центра;23.04.2023;22;25791.43;25192.80;1444.25;1401.59;1581.97;1310.04;
ОЭС Центра;23.04.2023;23;25462.13;24621.17;1245.92;1209.52;1354.80;1101.64;
ОЭС Центра;22.04.2023;0;25546.62;24469.03;1506.20;1461.84;1631.58;1383.74;
ОЭС Центра;22.04.2023;1;24808.63;24343.70;1302.96;1265.73;1408.46;1069.63;
ОЭС Центра;22.04.2023;2;24397.30;23862.76;1165.97;1132.10;1258.65;948.51;
ОЭС Центра;22.04.2023;3;24182.49;23712.76;1129.78;1096.89;1218.42;944.09;
ОЭС Центра;22.04.2023;4;24215.14;23696.99;1097.70;1065.54;1185.86;923.59;
ОЭС Центра;22.04.2023;5;24383.49;24071.51;1142.65;1110.01;1235.05;935.95;
ОЭС Центра;22.04.2023;6;24143.91;24263.19;1293.95;1257.32;1401.70;1065.45;
ОЭС Центра;22.04.2023;7;25060.58;24876.96;1433.93;1390.99;1561.21;1221.84;
ОЭС Центра;22.04.2023;8;26495.00;25700.86;1779.22;1725.72;1948.03;1532.30;
ОЭС Центра;22.04.2023;9;27344.65;26879.14;1943.23;1886.66;2105.63;1737.19;
ОЭС Центра;22.04.2023;10;27659.92;27097.55;1950.81;1894.17;2117.95;1746.78;
ОЭС Центра;22.04.2023;11;27646.24;26445.27;2011.02;1956.55;2159.86;1809.25;
ОЭС Центра;22.04.2023;12;27523.98;26229.60;1992.67;1936.87;2143.66;1732.78;
ОЭС Центра;22.04.2023;13;27477.10;26180.96;1986.26;1931.69;2133.29;1755.86;
ОЭС Центра;22.04.2023;14;27341.41;26045.87;1978.38;1923.70;2125.51;1717.74;
ОЭС Центра;22.04.2023;15;27255.50;26050.12;1979.41;1924.75;2126.83;1701.81;
ОЭС Центра;22.04.2023;16;27156.24;26220.00;1939.90;1886.96;2084.13;1637.50;
ОЭС Центра;22.04.2023;17;27221.03;26437.91;1941.50;1884.10;2126.74;1623.25;
ОЭС Центра;22.04.2023;18;27308.79;26986.26;1948.91;1891.48;2135.35;1687.00;
ОЭС Центра;22.04.2023;19;27733.52;27184.97;2015.49;1956.07;2213.23;1768.77;
ОЭС Центра;22.04.2023;20;28257.77;27302.06;2024.84;1964.42;2233.46;1744.87;
ОЭС Центра;22.04.2023;21;27763.43;26135.30;1994.57;1935.22;2195.74;1739.10;
ОЭС Центра;22.04.2023;22;26507.46;25187.55;1698.05;1646.01;1861.07;1452.41;
ОЭС Центра;22.04.2023;23;26167.14;24930.36;1564.71;1517.40;1701.81;1286.35;
ОЭС Центра;21.04.2023;0;25452.77;24986.78;1221.54;1184.85;1335.80;938.66;
ОЭС Центра;21.04.2023;1;24745.66;23941.61;1090.41;1056.69;1186.70;840.08;
ОЭС Центра;21.04.2023;2;24369.06;23387.95;1027.78;994.87;1119.00;784.77;
ОЭС Центра;21.04.2023;3;24260.11;23398.16;1017.69;985.16;1107.80;783.74;
ОЭС Центра;21.04.2023;4;24379.86;23800.29;1090.29;1056.25;1187.00;1002.01;
ОЭС Центра;21.04.2023;5;24663.68;24699.11;1112.60;1079.14;1436.60;1039.81;
ОЭС Центра;21.04.2023;6;25171.17;25519.45;1373.16;1331.98;1600.25;1289.46;
ОЭС Центра;21.04.2023;7;26843.02;26053.14;1726.54;1672.54;2005.97;1614.01;
ОЭС Центра;21.04.2023;8;28518.46;27666.36;1934.96;1875.70;2252.06;1807.85;
ОЭС Центра;21.04.2023;9;29336.20;28323.84;2032.65;1969.88;2372.02;1895.38;
ОЭС Центра;21.04.2023;10;29358.94;28292.24;2048.87;1985.61;2373.29;1911.77;
ОЭС Центра;21.04.2023;11;29121.40;27679.20;2052.09;1989.76;2387.87;1918.67;
ОЭС Центра;21.04.2023;12;28771.95;27209.96;2032.12;1970.30;2367.87;1902.84;
ОЭС Центра;21.04.2023;13;28881.02;27222.04;2033.36;1971.39;2366.21;1903.74;
ОЭС Центра;21.04.2023;14;28776.18;27091.97;2003.30;1941.83;2317.87;1874.76;
ОЭС Центра;21.04.2023;15;28604.94;26951.73;1987.89;1926.32;2311.55;1857.74;
ОЭС Центра;21.04.2023;16;28391.75;27060.34;1985.26;1924.45;2306.91;1856.43;
ОЭС Центра;21.04.2023;17;28325.52;27016.74;1934.37;1875.13;2236.07;1797.33;
ОЭС Центра;21.04.2023;18;28259.33;27081.91;1995.14;1934.57;2310.10;1854.91;
ОЭС Центра;21.04.2023;19;28720.74;28081.24;1944.91;1884.73;2225.99;1797.78;
ОЭС Центра;21.04.2023;20;29078.22;27629.44;2001.99;1940.09;2283.07;1848.68;
ОЭС Центра;21.04.2023;21;28501.10;26880.16;1982.80;1921.34;2267.35;1834.61;
ОЭС Центра;21.04.2023;22;27033.37;25636.82;1697.57;1643.93;1918.28;1573.72;
ОЭС Центра;21.04.2023;23;26513.81;25124.14;1548.53;1501.12;1788.97;1443.92;
ОЭС Центра;20.04.2023;0;25379.91;23856.61;1088.71;1053.33;1208.00;891.87;
ОЭС Центра;20.04.2023;1;24714.54;22801.78;984.98;950.47;1091.80;802.24;
ОЭС Центра;20.04.2023;2;24347.31;22590.48;930.77;898.15;1029.40;749.50;
ОЭС Центра;20.04.2023;3;24228.90;22610.38;882.71;852.13;975.80;712.50;
ОЭС Центра;20.04.2023;4;24374.96;22899.14;962.37;929.48;1066.10;779.56;
ОЭС Центра;20.04.2023;5;24651.10;23849.38;1089.82;1055.14;1212.10;838.63;
ОЭС Центра;20.04.2023;6;25100.74;24834.37;1299.18;1259.18;1453.50;987.86;
ОЭС Центра;20.04.2023;7;26661.76;25677.67;1538.66;1487.62;1728.10;1162.40;
ОЭС Центра;20.04.2023;8;28311.87;26736.77;1785.66;1724.74;2031.80;1371.43;
ОЭС Центра;20.04.2023;9;29161.51;27616.12;1935.80;1869.56;2215.10;1559.62;
ОЭС Центра;20.04.2023;10;29187.24;27485.17;1887.03;1821.88;2157.00;1515.19;
ОЭС Центра;20.04.2023;11;28935.60;26843.00;1877.12;1813.14;2140.90;1479.11;
ОЭС Центра;20.04.2023;12;28582.91;26382.50;1856.19;1792.84;2110.00;1402.81;
ОЭС Центра;20.04.2023;13;28696.25;26402.51;1873.91;1809.76;2130.40;1449.99;
ОЭС Центра;20.04.2023;14;28628.52;26340.08;1858.05;1794.70;2112.20;1417.39;
ОЭС Центра;20.04.2023;15;28461.39;26205.22;1854.17;1790.72;2107.10;1409.55;
ОЭС Центра;20.04.2023;16;28248.64;26084.14;1845.22;1782.01;2102.72;1403.93;
ОЭС Центра;20.04.2023;17;28219.26;26174.50;1842.13;1779.14;2097.41;1404.93;
ОЭС Центра;20.04.2023;18;28253.39;27065.57;1792.32;1731.80;2038.82;1376.19;
ОЭС Центра;20.04.2023;19;28743.46;27508.47;1927.07;1862.02;2186.60;1467.87;
ОЭС Центра;20.04.2023;20;29130.32;27230.97;1946.34;1883.05;2185.50;1525.40;
ОЭС Центра;20.04.2023;21;28495.26;26348.57;1908.13;1845.64;2142.80;1484.96;
ОЭС Центра;20.04.2023;22;26946.69;25641.27;1560.57;1510.24;1736.00;1188.99;
ОЭС Центра;20.04.2023;23;26363.29;24994.34;1227.10;1188.12;1353.30;988.24;
ОЭС Центра;19.04.2023;0;25580.05;24140.45;1070.07;1033.27;1175.40;917.40;
ОЭС Центра;19.04.2023;1;24879.10;23243.65;938.50;905.76;1027.10;788.11;
ОЭС Центра;19.04.2023;2;24488.86;22998.86;852.31;822.39;930.30;704.91;
ОЭС Центра;19.04.2023;3;24364.30;23016.36;776.52;748.93;860.63;654.67;
ОЭС Центра;19.04.2023;4;24538.04;23233.24;939.24;906.63;1027.80;747.24;
ОЭС Центра;19.04.2023;5;24855.55;23999.83;1060.60;1024.32;1179.30;869.60;
ОЭС Центра;19.04.2023;6;25274.32;25065.99;1291.40;1249.99;1446.10;1099.65;
ОЭС Центра;19.04.2023;7;26804.18;25934.09;1491.08;1429.85;1707.20;1269.71;
ОЭС Центра;19.04.2023;8;28472.21;27260.36;1663.55;1581.49;1932.60;1382.67;
ОЭС Центра;19.04.2023;9;29287.33;28094.26;1704.10;1641.16;1998.10;1504.51;
ОЭС Центра;19.04.2023;10;29299.87;27871.73;1695.71;1634.01;1975.10;1545.13;
ОЭС Центра;19.04.2023;11;29039.45;27190.31;1687.02;1626.00;1958.50;1463.60;
ОЭС Центра;19.04.2023;12;28693.51;26664.02;1679.74;1618.37;1951.30;1380.83;
ОЭС Центра;19.04.2023;13;28793.52;26820.76;1680.83;1619.96;1952.10;1387.31;
ОЭС Центра;19.04.2023;14;28724.24;26694.29;1674.71;1606.54;1944.50;1367.40;
ОЭС Центра;19.04.2023;15;28512.92;26410.15;1660.42;1599.82;1924.50;1369.15;
ОЭС Центра;19.04.2023;16;28278.64;26237.09;1675.60;1607.65;1940.40;1381.12;
ОЭС Центра;19.04.2023;17;28171.90;26163.36;1664.76;1609.23;1852.07;1396.76;
ОЭС Центра;19.04.2023;18;28285.11;26929.78;1623.58;1565.79;1839.16;1384.55;
ОЭС Центра;19.04.2023;19;28906.89;27661.24;1699.38;1638.64;1929.90;1503.82;
ОЭС Центра;19.04.2023;20;29239.97;27465.17;1716.41;1655.17;1956.80;1503.03;
ОЭС Центра;19.04.2023;21;28549.93;26336.75;1711.51;1650.46;1936.80;1500.75;
ОЭС Центра;19.04.2023;22;27002.31;25827.69;1419.29;1371.65;1606.90;1212.55;
ОЭС Центра;19.04.2023;23;26446.69;25016.13;1141.09;1102.81;1280.70;961.13;
ОЭС Центра;18.04.2023;0;25687.78;24106.72;1064.64;1028.30;1157.02;975.69;
ОЭС Центра;18.04.2023;1;24969.90;23209.36;931.76;898.74;1009.79;739.56;
ОЭС Центра;18.04.2023;2;24604.33;23145.84;852.52;822.69;922.56;655.96;
ОЭС Центра;18.04.2023;3;24497.01;23067.34;709.70;684.16;801.18;589.58;
ОЭС Центра;18.04.2023;4;24624.54;23261.81;934.01;901.77;1011.95;748.45;
ОЭС Центра;18.04.2023;5;25002.38;24059.57;1038.35;1003.86;1147.46;880.83;
ОЭС Центра;18.04.2023;6;25478.64;25201.74;1202.59;1165.20;1327.99;1118.48;
ОЭС Центра;18.04.2023;7;27114.43;26130.20;1426.62;1378.80;1594.90;1309.94;
ОЭС Центра;18.04.2023;8;28781.82;27497.60;1664.62;1607.29;1877.93;1429.21;
ОЭС Центра;18.04.2023;9;29667.24;28477.57;1754.57;1691.68;1983.45;1283.82;
ОЭС Центра;18.04.2023;10;29838.92;28462.69;1794.48;1730.52;2019.29;1352.29;
ОЭС Центра;18.04.2023;11;29549.11;27917.10;1817.53;1753.57;2035.27;518.87;
ОЭС Центра;18.04.2023;12;29089.91;27311.68;1751.05;1688.30;1972.26;725.93;
ОЭС Центра;18.04.2023;13;29356.03;27718.69;1897.48;1829.87;2147.55;8.59;
ОЭС Центра;18.04.2023;14;29084.93;27577.40;1878.18;1809.66;2127.17;7.53;
ОЭС Центра;18.04.2023;15;28876.78;27329.74;1776.12;1712.99;1998.30;849.90;
ОЭС Центра;18.04.2023;16;28749.91;26984.20;1763.50;1700.31;1979.40;1257.90;
ОЭС Центра;18.04.2023;17;28524.32;26927.00;1725.00;1666.99;1910.51;1575.05;
ОЭС Центра;18.04.2023;18;28742.88;27346.98;1656.74;1599.07;1861.76;1506.59;
ОЭС Центра;18.04.2023;19;29210.04;28253.60;1717.16;1655.24;1929.62;1553.63;
ОЭС Центра;18.04.2023;20;29575.59;27877.93;1772.86;1709.82;1982.68;1606.80;
ОЭС Центра;18.04.2023;21;28948.65;26888.50;1746.64;1683.72;1982.46;1581.04;
ОЭС Центра;18.04.2023;22;27299.24;26034.30;1448.99;1400.22;1625.11;1325.27;
ОЭС Центра;18.04.2023;23;26719.60;25328.38;1174.46;1134.96;1299.65;1039.25;
ОЭС Центра;17.04.2023;0;25514.41;24289.16;1094.03;1057.75;1205.89;855.90;
ОЭС Центра;17.04.2023;1;24816.30;23209.57;1006.44;972.50;1104.99;764.10;
ОЭС Центра;17.04.2023;2;24450.07;22850.58;906.83;875.73;989.54;683.36;
ОЭС Центра;17.04.2023;3;24337.55;22858.19;864.21;834.61;942.76;657.51;
ОЭС Центра;17.04.2023;4;24538.14;23078.89;908.99;878.35;991.06;776.84;
ОЭС Центра;17.04.2023;5;25148.55;24045.44;1053.77;1018.51;1213.09;979.49;
ОЭС Центра;17.04.2023;6;25641.35;25051.64;1137.29;1100.99;1333.14;1057.54;
ОЭС Центра;17.04.2023;7;27357.63;25906.40;1427.78;1378.32;1696.96;1312.37;
ОЭС Центра;17.04.2023;8;29124.15;27371.32;1674.27;1614.51;1983.18;1243.43;
ОЭС Центра;17.04.2023;9;30002.52;28360.33;1775.11;1711.85;2083.44;1615.00;
ОЭС Центра;17.04.2023;10;30144.38;28363.01;1761.76;1696.55;2068.76;1239.20;
ОЭС Центра;17.04.2023;11;29922.47;28087.22;1755.27;1693.29;2097.23;503.83;
ОЭС Центра;17.04.2023;12;29629.65;27614.38;1684.06;1623.71;1988.40;829.75;
ОЭС Центра;17.04.2023;13;29761.08;27787.33;1759.08;1696.46;2136.46;330.92;
ОЭС Центра;17.04.2023;14;29656.18;27701.06;1742.39;1679.64;2107.17;52.38;
ОЭС Центра;17.04.2023;15;29448.01;27447.30;1678.09;1617.78;1982.22;603.44;
ОЭС Центра;17.04.2023;16;29263.19;27081.18;1693.07;1629.89;1973.89;1004.49;
ОЭС Центра;17.04.2023;17;29055.59;26853.95;1682.14;1622.33;1941.72;1537.07;
ОЭС Центра;17.04.2023;18;29187.19;27700.12;1641.67;1581.18;1906.72;1480.63;
ОЭС Центра;17.04.2023;19;29614.30;28304.15;1708.57;1644.94;1971.21;1543.55;
ОЭС Центра;17.04.2023;20;29810.97;28046.23;1718.20;1655.33;1996.97;1556.09;
ОЭС Центра;17.04.2023;21;29099.56;26580.60;1699.64;1637.04;1980.31;1539.97;
ОЭС Центра;17.04.2023;22;27548.60;25865.43;1377.74;1331.25;1610.09;1269.38;
ОЭС Центра;17.04.2023;23;26950.16;25357.22;1139.32;1100.44;1326.90;1054.51;
ОЭС Центра;16.04.2023;0;26141.48;24433.69;1276.03;1234.61;1409.85;1020.85;
ОЭС Центра;16.04.2023;1;25403.90;23992.40;1097.35;1061.21;1205.11;881.24;
ОЭС Центра;16.04.2023;2;24953.13;23521.02;1058.89;1023.39;1159.28;824.81;
ОЭС Центра;16.04.2023;3;24719.83;23192.22;1015.51;980.52;1107.46;807.44;
ОЭС Центра;16.04.2023;4;24702.68;23116.05;949.37;916.06;1055.66;764.60;
ОЭС Центра;16.04.2023;5;24776.22;23007.83;928.24;894.84;1039.48;735.03;
ОЭС Центра;16.04.2023;6;24267.08;23024.59;902.32;870.82;1020.58;737.17;
ОЭС Центра;16.04.2023;7;24902.29;23604.25;948.58;915.32;1143.47;810.07;
ОЭС Центра;16.04.2023;8;26073.18;24813.60;1256.91;1216.82;1416.66;1062.90;
ОЭС Центра;16.04.2023;9;26885.79;25229.58;1349.53;1305.63;1536.46;1138.20;
ОЭС Центра;16.04.2023;10;27234.94;25254.93;1369.52;1324.34;1563.78;1167.58;
ОЭС Центра;16.04.2023;11;27270.42;25160.53;1368.46;1323.63;1560.97;1153.17;
ОЭС Центра;16.04.2023;12;27172.05;25280.68;1361.98;1309.59;1542.02;1140.25;
ОЭС Центра;16.04.2023;13;27157.42;25166.55;1355.43;1303.19;1528.89;1135.65;
ОЭС Центра;16.04.2023;14;27080.46;25032.60;1351.99;1299.77;1522.62;1110.26;
ОЭС Центра;16.04.2023;15;27023.29;25176.06;1336.75;1285.86;1504.73;1106.60;
ОЭС Центра;16.04.2023;16;27094.44;25680.17;1310.73;1160.00;1455.65;558.36;
ОЭС Центра;16.04.2023;17;27254.84;25841.98;1361.61;1310.47;1543.01;1124.76;
ОЭС Центра;16.04.2023;18;27594.66;26061.63;1406.42;1360.10;1607.52;1158.82;
ОЭС Центра;16.04.2023;19;28179.96;26254.23;1625.86;1569.88;1867.38;1375.88;
ОЭС Центра;16.04.2023;20;28674.45;26592.55;1672.67;1615.91;1881.06;1410.67;
ОЭС Центра;16.04.2023;21;28238.70;25585.46;1647.93;1592.25;1879.28;1387.61;
ОЭС Центра;16.04.2023;22;27031.82;24879.17;1334.53;1291.19;1509.62;1102.66;
ОЭС Центра;16.04.2023;23;26652.52;24434.84;1138.16;1100.75;1262.66;913.49;
ОЭС Центра;15.04.2023;0;26663.19;24545.66;1231.69;1190.17;1352.86;998.84;
