name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Moscow,Russia",2023-03-15T09:00:00,4.8,0.3,-3,56.91,0,0,,0,34.8,50.4,25.4,177,1009.8,78.9,10,169,0.6,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T10:00:00,4.8,0.2,-3,56.91,0,0,,0,34.6,46.8,26.4,183,1010.8,89.5,10,293,1.1,3,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T11:00:00,5.4,1,-2.4,57.06,0,0,,0,34.3,40.7,25.5,173,1010.8,98.2,10,362,1.3,4,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T12:00:00,6,1.6,-1.8,57.21,0,0,,0,34,39.6,26.9,168,1010.8,90.9,10,393,1.4,4,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T13:00:00,6.2,1.8,-1,60.1,0,0,,0,33.6,37.4,27.5,163,1010.8,83.4,10,402,1.4,4,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T14:00:00,7,3.1,-1,56.76,0,0,,0,33.2,43.2,25.2,172,1010.8,89.8,10,387,1.4,4,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T15:00:00,7.4,3.6,-1,55.15,0,0,,0,32.7,36.4,25.2,165,1010.8,72.2,10,288,1,3,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T16:00:00,7,3.2,0,61.05,0,0,,0,32.3,37.4,23.4,170,1010.8,14.8,10,261,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T17:00:00,7,3.2,0,61.05,0,0,,0,32,36.7,24,162,1011.2,46.3,10,192,0.7,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T18:00:00,6,2.2,-0.6,62.65,0,0,,0,31.8,34.2,21,160,1011.2,67,10,80,0.3,1,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T19:00:00,4.8,1.4,-1.2,65.13,0,0,,0,31.7,28.4,15.9,152,1011.2,81.7,10,6,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T20:00:00,4.4,-0.1,-1.6,65.04,0,0,,0,31.6,28.4,23.4,166,1011.8,88.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T21:00:00,3.6,-1,-2,66.89,0.1,100,rain,0,31.4,25.9,21.9,160,1012.2,88.6,10,0,0,0,10,"Rain, Partially cloudy",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T22:00:00,3.6,-0.6,-2,66.89,0,0,,0,31.3,25.6,18.9,164,1012.2,94.4,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-15T23:00:00,3.4,-0.8,-2,67.7,0.1,100,rain,0,31.3,23,18.9,161,1012,100,10,0,0,0,10,"Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T00:00:00,3.2,-0.5,-1.8,69.38,0.1,100,rain,0,31.2,19.4,15.3,165,1012,94.4,10,0,0,0,10,"Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T01:00:00,2.4,-1.2,-0.8,79.18,0,0,,0,31.1,17.3,13.8,142,1011.6,88.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T02:00:00,2.4,-1.3,-0.8,79.18,0.1,100,rain,0,31,18,14.4,147,1011.6,93.3,9.8,0,0,0,10,"Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T03:00:00,2.4,-1,-0.4,81.64,0,0,,0,30.9,16.9,12.7,155,1011.2,93.3,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T04:00:00,2,-0.8,0.2,87.67,0,0,,0,30.8,17.3,9.4,151,1011.2,93.3,9.7,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T05:00:00,2,-1.3,0,86.6,0,0,,0,30.7,16.6,11.7,138,1011.2,93.3,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T06:00:00,2,-1,0,86.6,0,0,,0,30.5,15.8,10.2,140,1011.2,93.3,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T07:00:00,1.8,-0.5,0,87.66,0.1,100,"rain,snow",0,30.4,13.3,7.8,148,1010.6,93.3,9.2,1,0,0,10,"Snow, Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T08:00:00,2.2,-0.3,0.4,87.7,0.7,100,rain,0,30.3,11.5,8.7,151,1011.2,100,9.8,18,0.1,0,10,"Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T09:00:00,1.4,-1.3,0.4,93.05,1.3,100,"rain,snow",0.2,29.7,7.9,8.9,157,1011.2,100,9.2,40,0.1,0,10,"Snow, Rain, Overcast",snow,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T10:00:00,1.8,-0.3,0.6,91.41,0,0,,0,30,7.9,7.2,151,1012,100,4.8,70,0.3,1,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T11:00:00,2,0.6,1,93.09,0.4,100,"rain,snow",0,29.9,7.6,5.1,123,1012,98,3.9,93,0.3,1,10,"Snow, Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T12:00:00,1.8,1.8,1.4,97.04,0.2,100,"rain,snow",0,29.8,7.9,3.4,130,1012,98,4.6,102,0.4,1,10,"Snow, Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T13:00:00,2,2,1,93.09,0.2,100,"rain,snow",0,29.6,7.2,4.2,86,1012,100,5,93,0.3,1,10,"Snow, Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T14:00:00,2,2,1,93.09,0.3,100,"rain,snow",0,29.5,7.2,1.5,320,1012,100,7.1,83,0.3,1,10,"Snow, Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T15:00:00,2.2,2.2,1.4,94.78,0.4,100,rain,0,29.5,9.4,4.5,353,1012.2,100,4.1,62,0.2,1,10,"Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T16:00:00,2.4,2.4,1.4,93.11,0,0,,0,29.5,9.4,3.6,110,1013,100,2.8,40,0.1,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T17:00:00,2,-0.8,1.4,95.94,0,0,,0,29.3,6.5,9.6,346,1012.6,100,3.1,22,0.1,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T18:00:00,2,-1,1.4,95.94,0.1,100,"rain,snow",0,29.2,10.4,10.4,343,1013,95.5,4.7,10,0,0,10,"Snow, Rain, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T19:00:00,2,-1,1,93.09,0,0,,0,29.1,32.4,10.4,352,1014,100,5.1,1,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T20:00:00,2,-2,1,93.09,0,0,,0,29,9.7,15.3,358,1014.8,100,8.1,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T21:00:00,1.6,-3.2,0.6,93.06,0,0,snow,0,28.9,17.6,19.7,350,1015,100,8.7,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T22:00:00,1.6,-3.1,0.2,90.28,0,0,snow,0,28.8,36,18.9,6,1015.4,100,9.4,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-16T23:00:00,1.2,-3.4,-0.4,89.21,0,0,snow,0,28.8,22,17.4,343,1016,100,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T00:00:00,1.2,-3.4,-0.4,89.21,0.1,100,snow,0,28.7,32.4,17.4,353,1016,100,10,0,0,0,10,"Snow, Overcast",rain,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T01:00:00,1,-3.4,-0.8,87.58,0,0,snow,0,28.6,23.8,16.5,359,1016.6,79.5,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T02:00:00,1,-3.5,-1,86.5,0,0,snow,0,28.5,21.2,17.1,3,1017,95.5,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T03:00:00,1,-4.2,-1.4,83.94,0,0,,0,28.4,19.8,21.6,13,1017.4,95.5,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T04:00:00,1,-3.6,-1.8,81.39,0,0,,0,28.4,21.6,17.4,3,1018,100,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T05:00:00,0.6,-4.4,-1.8,83.83,0,0,,0,28.4,22.7,19.5,349,1019,100,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T06:00:00,0.6,-4.3,-2.4,80.31,0,0,,0,28.4,23.4,18.6,359,1020,100,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T07:00:00,0.6,-4.4,-3.4,74.56,0,0,,0,28.4,23.8,19.5,359,1020.4,95.2,10,1,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T08:00:00,0.6,-4.5,-4.4,69.18,0,0,,0,28.3,36,20.1,1,1021.4,91.7,10,29,0.1,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T09:00:00,1,-4.2,-5.4,62.28,0,0,,0,27.2,39.6,21.6,8,1022.4,79.3,10,60,0.2,1,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T10:00:00,1.2,-3.6,-5.7,60.41,0,0,,0,27.1,28.4,18.9,8,1023,74,10,159,0.6,2,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T11:00:00,1.6,-3.5,-6.7,54.31,0,0,,0,27,28.4,21.9,13,1023.4,42.9,10,409,1.5,4,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T12:00:00,3,-1.8,-7.2,46.98,0,0,,0,26.8,29.9,22.5,26,1024.4,31.3,10,498,1.8,5,10,Partially cloudy,partly-cloudy-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T13:00:00,3.2,-1.3,-8.9,40.81,0,0,,0,26.5,32,20.4,11,1025,19.3,10,532,1.9,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T14:00:00,3.6,-0.8,-10.3,35.46,0,0,,0,26.2,32.8,21,16,1025,13,10,545,2,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T15:00:00,4,-0.4,-11.3,31.98,0,0,,0,26,31.3,21.9,13,1025.4,0,10,484,1.7,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T16:00:00,4,-0.3,-11.7,30.92,0,0,,0,25.8,31.7,21,18,1026,0,10,381,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T17:00:00,4,-0.1,-12.3,29.52,0,0,,0,25.7,30.6,18.9,12,1026.4,0,10,249,0.9,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T18:00:00,3,-1.4,-12,32.32,0,0,,0,25.3,28.4,19.5,3,1027,0,10,107,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T19:00:00,1.8,-1.8,-11.4,36.79,0,0,,0,25.1,22,12.9,3,1028,0,10,9,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T20:00:00,1,-2.3,-11.4,39.04,0,0,,0,25,17.3,10.8,5,1029,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T21:00:00,-0.4,-4.5,-11.4,43.2,0,0,,0,25.3,12.6,12.9,22,1029.4,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T22:00:00,-0.3,-3.8,-11,44.12,0,0,,0,25.3,12.6,10.8,15,1030,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-17T23:00:00,-1.2,-4.6,-10.6,49,0,0,,0,25.3,11.2,9.3,17,1030.4,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T00:00:00,-1.8,-5.3,-10.6,51.17,0,0,,0,25.3,10.1,9.3,2,1031,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T01:00:00,-2,-6.3,-11,50.23,0,0,,0,25.3,8.3,12.3,48,1031,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T02:00:00,-2.8,-6.3,-11,53.41,0,0,,0,25.3,7.6,8.7,15,1032,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T03:00:00,-4,-7.1,-10.6,60.17,0,0,,0,25.3,6.5,7.2,43,1032.4,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T04:00:00,-4.3,-8.4,-10,64.18,0,0,,0,25.3,6.5,10.2,66,1032.6,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T05:00:00,-4.8,-9.5,-10.9,62.78,0,0,,0,25.3,6.5,11.4,72,1033,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T06:00:00,-6.3,-10.5,-10.6,71.34,0,0,,0,25.3,6.8,9.1,85,1033.6,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T07:00:00,-5.4,-9.3,-10.6,66.91,0,0,,0,25.3,6.8,8.7,83,1034,0,10,2,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T08:00:00,-4.4,-9.7,-10.7,61.65,0,0,,0,25.3,6.5,14.4,79,1034.2,0,10,71,0.3,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T09:00:00,-2,-5.9,-8.8,59.51,0,0,,0,25.5,7.2,10.8,99,1034.6,0,10,214,0.8,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T10:00:00,-0.4,-4.4,-8.4,54.73,0,0,,0,25.5,9.4,12.3,89,1035,0,10,358,1.3,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T11:00:00,1,-3,-10,43.6,0,0,,0,25.5,14,13.8,104,1035,1.2,10,472,1.7,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T12:00:00,2,-1.8,-10.9,38,0,0,,0,25.3,17.6,14.2,109,1035,1.3,10,548,2,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T13:00:00,3,-0.5,-12.7,30.64,0,0,,0,25.1,19.4,13.8,108,1034.6,0,10,578,2.1,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T14:00:00,3,0.8,-13.7,28.26,0,0,,0,24.9,24.1,7.8,110,1034,0,10,559,2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T15:00:00,3.6,0.4,-10.6,34.68,0,0,,0,24.6,24.1,12.5,115,1033.6,0,10,494,1.8,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T16:00:00,3.6,0.5,-12.2,30.57,0,0,,0,24.4,25.6,12.3,122,1033,0,10,388,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T17:00:00,3.2,0.2,-10.7,35.33,0,0,,0,24.3,23.4,11.4,96,1032.6,0,10,253,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T18:00:00,2.2,-1.2,-11.4,36.11,0,0,,0,24.1,20.9,12.3,118,1032,0,10,110,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T19:00:00,1.2,-1.9,-11.2,39.09,0,0,,0,24,12.2,10.2,81,1032,0,10,10,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T20:00:00,0.1,-2.8,-12.8,37.29,0,0,,0,24,10.8,8.7,78,1032,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T21:00:00,-1.3,-5.3,-11.4,46.2,0,0,,0,23.9,10.1,11.7,81,1032,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T22:00:00,-2,-6.1,-11.2,49.48,0,0,,0,23.9,10.4,11.7,99,1031.6,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-18T23:00:00,-3,-7.9,-10.6,55.84,0,0,,0,23.9,9.7,13.8,102,1031,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T00:00:00,-3,-7.6,-11,54,0,0,,0,23.9,10.1,12.9,102,1031,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T01:00:00,-3.6,-8.4,-10.6,58.25,0,0,,0,23.9,10.1,13.2,98,1030.6,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T02:00:00,-3.8,-8.9,-11.2,56.68,0,0,,0,23.9,9.4,13.8,105,1030.2,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T03:00:00,-4.6,-9,-11.2,59.96,0,0,,0,23.9,7.2,10.8,99,1030,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T04:00:00,-5,-9.3,-10.6,64.87,0,0,,0,23.9,7.9,10.2,108,1029.2,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T05:00:00,-5.4,-9.7,-11.2,63.56,0,0,,0,23.9,6.5,10.2,104,1029,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T06:00:00,-6.2,-10.7,-10.8,69.95,0,0,,0,23.9,6.1,10.2,89,1029,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T07:00:00,-6,-10.5,-10.6,69.99,0,0,,0,23.9,6.8,10.2,94,1028.2,0,10,2,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T08:00:00,-5,-8.8,-10,67.97,0,0,,0,23.9,7.9,8.7,94,1028.2,0,10,61,0.2,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T09:00:00,-2.6,-5.4,-9.4,59.4,0,0,,0,24.3,7.2,7,113,1028,0,10,156,0.6,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T10:00:00,-1.2,-3.2,-9,55.29,0,0,,0,24.3,9.4,5.7,191,1027.2,0,10,247,0.9,2,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T11:00:00,0.2,-2.2,-8.4,52.2,0,0,,0,24.2,12.6,7.2,107,1027,0,10,337,1.2,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T12:00:00,1,-2.3,-7.6,52.71,0,0,,0,24.1,12.2,10.8,109,1026.2,0,10,466,1.7,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T13:00:00,2.2,-0.5,-6.8,51.14,0,0,,0,23.9,9,9.3,134,1025.2,0,10,555,2,6,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T14:00:00,2.8,0.2,-6.8,49.04,0,0,,0,23.7,9,9.3,154,1025,0,10,544,2,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T15:00:00,3.4,0.9,-6.7,47.69,0,0,,0,23.5,11.2,9.3,140,1024.2,0,10,469,1.7,5,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T16:00:00,3.4,0.5,-6.8,47.07,0,0,,0,23.3,13.7,11.1,140,1023.2,0,10,388,1.4,4,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T17:00:00,4,1.8,-7,44.57,0,0,,0,23.2,13.7,8.7,158,1023,1.2,10,259,0.9,3,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T18:00:00,3,1.4,-6.8,48.45,0,0,,0,23.1,12.2,6,124,1022.2,0,10,116,0.4,1,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T19:00:00,1.6,-0.8,-6.4,55,0,0,,0,23.1,5.8,8.1,142,1022.2,0,10,12,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T20:00:00,-0.4,-3.6,-6,65.94,0,0,,0,23.1,5.4,9.3,147,1022.2,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T21:00:00,-1.6,-4.3,-6.4,69.56,0,0,,0,23,5,7.2,152,1022.2,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T22:00:00,-1.5,-1.5,-6.4,69.26,0,0,,0,23,5,4.5,107,1022,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-19T23:00:00,-3.4,-3.4,-6,81.89,0,0,,0,23,6.1,3,339,1022,0,9.8,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T00:00:00,-3.8,-6.3,-7,78.21,0,0,,0,23,6.1,6,197,1021.6,0,10,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T01:00:00,-4.6,-7.3,-6.6,85.97,0,0,,0,23,5.4,6,223,1021.2,21.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T02:00:00,-5,-5,-6.8,86.99,0,0,,0,23,5.4,4.5,240,1021,100,9.8,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T03:00:00,-5,-7.7,-7.2,84.29,0,0,,0,23,5,6,248,1021,100,9.8,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T04:00:00,-5.5,-5.5,-7.4,87,0,0,,0,23,5,3,240,1020.6,100,10,0,0,0,10,Overcast,cloudy,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T05:00:00,-5.7,-8.1,-7.8,85.31,0,0,,0,23,5,5.1,211,1020.2,61,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T06:00:00,-5.5,-8.6,-7.8,84.22,0,0,,0,23,5,6.6,205,1020,0,9.4,0,0,0,10,Clear,clear-night,"UUMO,UUWW,UUEE,27515599999,27518599999"
"Moscow,Russia",2023-03-20T07:00:00,-6.3,-9.5,-8.5,84.19,0,0,,0,23,5,6.6,190,1019.6,16.9,9.7,4,0,0,10,Clear,clear-day,"UUMO,UUWW,UUEE,27515599999,27518599999"
